,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,density,pH,sulphates,alcohol,quality
12,-1.7467168882186408,0.336238888422565,-1.4559483885635782,-0.7530792675135968,-0.06041993400306637,-0.06555463377560472,-1.0483414227170003,0.4555265495663365,-0.9870157614788218,-0.8766670885545593,0
13,-0.5209138962577574,0.30864905353514444,0.028452242854251835,-0.7530792675135968,0.46670561378587083,-0.728988913575444,-0.9861795987770436,-0.9561484679088035,5.02330364050229,-1.5494179630533633,0
14,0.09198759972268448,0.3638287233099855,-0.534596272511132,0.7982748459192678,1.7739769723024343,3.3463930909092836,-0.9621169572518973,-1.3972969108697828,1.0934794161300243,-1.4653241037410132,0
15,0.09198759972268448,0.3638287233099855,-0.48341004384155156,0.8687909419843981,1.64746684083309,3.2516167652235923,-0.9621169572518973,-1.3531820665736856,1.3824370796868088,-1.4653241037410132,0
16,-0.13088567154293085,-1.5122800490346093,1.4104804169329217,-0.6120470753833364,0.0028351317316061345,1.7351955542525306,-0.9962056994125194,-0.779689090724411,0.34218949088238537,-0.37210393268045694,1
17,-0.3537589428085462,0.032750704660939656,-0.022733985815328275,-0.6825631714484666,5.822301179321471,-0.06555463377560472,-0.9982109195396146,-1.6178711323502744,3.405140724584298,-1.3812302444286617,0
18,-0.7437871675233723,0.19828971398546227,-1.0464585592069353,1.2213714223100496,-0.12367499973773886,-1.013317890632518,-0.9861795987770436,-0.426770336355626,-1.1025988269015357,-1.6335118223657137,0
19,-0.46519557844135334,-1.2915613699352453,1.1545492735850196,-0.6120470753833364,5.25300558770942,0.029221691910086618,-0.9962056994125194,-1.9266750424229602,2.2493100703571614,-1.4653241037410132,1
20,0.09198759972268448,-1.8433580676836558,1.0009905875762786,-0.6120470753833364,-0.31344019694175607,1.1665376001383827,-0.9982109195396146,-0.38265549205952687,-0.9292242287674649,-1.2971363851163116,1
21,-0.6323505318905651,-0.9053036815113581,0.13082470019341264,-0.25946659505768543,-0.20801508738397062,0.5978796460242346,-0.9701378377602801,0.19083748378974774,-0.23572583623118287,-1.0448548071792612,0
22,-0.46519557844135334,-0.684585002411994,-0.3810375865023909,-0.7530792675135968,0.29802543849341084,-0.6342125878897527,-1.0022213597938048,-1.3531820665736856,1.266854014264095,-1.2130425258039614,0
23,-0.13088567154293085,-0.3535069837629479,-0.8928998731981944,-0.25946659505768543,-0.16584504356085358,-0.728988913575444,-0.9982109195396146,-1.3531820665736856,-0.9292242287674649,-1.2971363851163116,0
24,-1.0223787566053912,-0.850124011736517,-0.7393411871894532,-0.18895049899255512,-0.14476002164929608,0.40832699465285194,-0.9982109195396146,-0.2061961148751344,-0.35130890165389667,-1.0448548071792612,1
25,-1.3566886635038142,-0.9053036815113581,-0.6369687298502926,-0.8941114596438573,-0.2501851312070836,-0.5394362622040614,-1.024278781191854,-0.6032297135400185,-0.7558496306333943,-1.3812302444286617,0
26,-0.6323505318905651,-0.7949443419616763,-0.22747890049364985,-0.6120470753833364,-0.2501851312070836,-1.2028705420039008,-1.0102422403021878,-0.8679187793166072,-0.5824750324993242,-1.2130425258039614,0
27,-0.46519557844135334,-0.684585002411994,-0.3810375865023909,-0.7530792675135968,0.29802543849341084,-0.6342125878897527,-1.0022213597938048,-1.3531820665736856,1.266854014264095,-1.2130425258039614,0
28,-0.9109421209725841,0.8604457512835546,-1.4559483885635782,-0.5415309793182062,-0.2501851312070836,-0.2551072851469874,-0.9901900390312339,-0.029736737690741897,-0.8136411633447511,-1.2971363851163116,0
29,-0.5209138962577574,0.5017778977470883,-1.4559483885635782,-0.47101488325307594,-0.20801508738397062,-0.8237652392611354,-1.0062318000479975,-0.426770336355626,-0.5824750324993242,-0.9607609478669095,1
30,-1.1338153922381988,0.6673169070716115,-1.0976447878765156,-0.18895049899255512,-0.06041993400306637,0.029221691910086618,-1.0182631208105684,-0.5591148692439194,-0.8714326960561081,-0.708479369929859,0
31,-1.0223787566053912,0.7224965768464525,-1.4559483885635782,-0.11843440292742485,0.27694041658185337,0.5031033203385433,-1.0022213597938048,-0.073851581986841,-0.698058097922038,-0.2880100733681068,1
32,-0.24232230717573802,0.5569575675219293,-0.8417136445286141,-0.25946659505768543,-0.18693006547241106,-0.16033095946129605,-1.0022213597938048,-1.3531820665736856,-0.17793430351982598,-0.9607609478669095,0
33,-1.0223787566053912,0.28105921864772393,-0.8417136445286141,5.663885474413251,-0.3977802845879861,2.2090771826809874,-0.9480804163622311,-0.11796642628293814,-0.9870157614788218,-1.2971363851163116,1
34,-1.9695901594842558,-1.2915613699352453,-0.17629267182406946,-0.6120470753833364,0.23477037275873835,-0.3498836108326787,-1.0202683409376636,-0.426770336355626,-0.8136411633447511,-1.4653241037410132,0
35,-0.5209138962577574,0.5017778977470883,-1.4559483885635782,1.9970484790264815,-0.12367499973773886,-1.1080942163182095,-0.9621169572518973,-0.33854064776342974,-0.8136411633447511,-1.1289486664916113,1
36,-0.5209138962577574,0.25346938376030337,-0.7393411871894532,-0.18895049899255512,-0.12367499973773886,-1.297646867689592,-0.9841743786499462,-0.2503109591712335,-0.5246834997879674,-0.119822354743405,1
37,-0.3537589428085462,-0.9604833512861992,-0.022733985815328275,-0.4004987871879456,-0.5453754379688883,-0.3498836108326787,-0.9982109195396146,-1.088493000797097,0.2266064254596716,-1.0448548071792612,1
38,-1.6909985704022368,3.1779918818268778,-0.9952723305373551,-0.823595363578727,1.6896368846562044,-0.9185415649468267,-1.0543570830982858,0.10260779519755149,-1.2181818923242493,-0.9607609478669095,0
39,-0.7995054853397764,-0.5742256628623119,0.3867558435413143,2.279112863287003,-0.37669526267642855,-0.44465993651837005,-0.9781587182686607,-0.6473445578361157,0.8045217525732399,-0.37210393268045694,0
40,-0.7995054853397764,-0.5742256628623119,0.3867558435413143,2.279112863287003,-0.37669526267642855,-0.44465993651837005,-0.9781587182686607,-0.6473445578361157,0.8045217525732399,-0.37210393268045694,0
41,0.0362692819062809,0.30864905353514444,0.07963847152383223,0.09311388526796567,-0.08150495591462387,0.029221691910086618,-0.982169158522851,-0.9561484679088035,-1.0448072941901787,-1.3812302444286617,0
42,-0.6880688497069687,-0.3535069837629479,-0.43222381517197117,-0.04791830686229458,5.063240390505402,-0.8237652392611354,-0.9982109195396146,-1.176722689389293,1.209062481552738,-0.37210393268045694,1
43,-0.3537589428085462,0.5845474024093499,-0.3298513578328105,-0.32998269112281536,-0.4821203722342158,-0.728988913575444,-0.9982109195396146,-0.779689090724411,2.942808462893443,-0.5402916513051572,0
44,-1.0780970744217953,0.6397270721841909,-1.3535759312244173,-0.6120470753833364,-0.882735788553808,-1.1080942163182095,-1.0102422403021878,0.014378106605355248,-0.9870157614788218,-1.2130425258039614,0
45,-2.3039000663826785,-0.18796797443842467,-0.688154958519873,-0.4004987871879456,-0.7983957009075782,-0.8237652392611354,-1.0663884038608589,1.8672015670414746,-0.7558496306333943,1.8143364094406542,0
46,-0.576632214074161,2.1019883212174784,0.7450594442283768,-0.32998269112281536,0.46670561378587083,0.5031033203385433,-0.9942004792854242,-1.0002633122049007,0.2266064254596716,-1.4653241037410132,0
47,-0.01944903591012368,-1.4571003792597685,1.2057355022546001,-0.7530792675135968,0.44562059187431335,-0.44465993651837005,-0.9962056994125194,-1.0002633122049007,-0.6402665652106811,-1.2130425258039614,0
48,-1.3009703456874102,-0.850124011736517,-0.2786651291632301,-0.7530792675135968,-0.5453754379688883,-1.1080942163182095,-1.0182631208105684,-0.6032297135400185,-0.7558496306333943,-1.4653241037410132,0
49,-1.7467168882186408,-1.3467410397100865,0.4379420722108947,-0.8941114596438573,-0.37669526267642855,-0.44465993651837005,-1.0262840013189511,-0.6914594021322148,-0.6402665652106811,-1.4653241037410132,0
50,0.0362692819062809,0.5845474024093499,-0.12510644315448907,-0.6825631714484666,-0.37669526267642855,-1.2028705420039008,-0.9921952591583291,-1.4414117551658818,0.2843979581710285,-1.4653241037410132,0
51,-1.189533710054603,-0.18796797443842467,-1.2512034738852567,-0.32998269112281536,-0.4821203722342158,-0.8237652392611354,-1.0222735610647586,-0.33854064776342974,-0.35130890165389667,-1.2971363851163116,1
52,-1.189533710054603,-0.2983273139881068,-1.2512034738852567,-0.4004987871879456,-0.5032053941457733,-1.013317890632518,-1.024278781191854,-0.38265549205952687,-0.29351736894253977,-1.2971363851163116,1
53,-0.07516735372652728,-0.9604833512861992,0.3867558435413143,0.23414607739822624,-0.22910010929552607,1.261313925824074,-0.9942004792854242,-1.2208375336853903,-0.7558496306333943,-1.2971363851163116,0
54,-0.6323505318905651,-0.24314764421326573,-0.688154958519873,0.09311388526796567,0.38236552613964087,1.545642902881148,-1.024278781191854,-1.3531820665736856,-0.35130890165389667,-0.6243855106175089,1
55,-0.576632214074161,0.3638287233099855,-1.2512034738852567,0.7982748459192678,-0.16584504356085358,0.7874322973956173,-0.9781587182686607,-0.6032297135400185,-0.9292242287674649,-1.2130425258039614,0
56,0.8163257313359331,-0.7397646721868352,1.4616666456025014,0.5162104616587471,-0.4610353503226583,-1.2028705420039008,-0.9921952591583291,-1.9266750424229602,-0.35130890165389667,-1.1289486664916113,0
57,-0.6880688497069687,0.4190083930848266,-0.8417136445286141,1.7149840947659605,0.40345054805119834,3.156840439537901,-0.9681326176331849,-0.9561484679088035,0.45777255630509917,-1.2971363851163116,0
58,-0.5209138962577574,0.19828971398546227,-0.534596272511132,-0.25946659505768543,-0.3345252188533136,0.029221691910086618,-0.9841743786499462,-0.2061961148751344,-0.5824750324993242,-0.7925732292422092,0
59,-0.7995054853397764,-0.9053036815113581,0.13082470019341264,-0.18895049899255512,-0.37669526267642855,-0.728988913575444,-1.0102422403021878,-0.29442580346733066,-0.8714326960561081,-1.2971363851163116,1
60,0.0362692819062809,-0.850124011736517,0.5915007582196359,-0.32998269112281536,-0.27127015311864106,0.21877434328146927,-0.9741482780144705,-0.16208127057903726,-0.29351736894253977,-1.4653241037410132,0
61,-0.576632214074161,0.7500864117338725,1.052176816245859,-0.6120470753833364,0.48779063569742837,0.3135506689671606,-0.9982109195396146,-1.176722689389293,0.11102336003695783,-1.3812302444286617,0
62,-0.6880688497069687,-0.18796797443842467,-0.6369687298502926,-0.5415309793182062,-0.14476002164929608,-0.44465993651837005,-0.9982109195396146,-0.426770336355626,-0.40910043436525356,-1.2130425258039614,1
63,-0.9666604387889877,0.9983949257206574,-1.2000172452156765,-0.47101488325307594,-0.22910010929552607,-0.3498836108326787,-1.0022213597938048,-0.38265549205952687,-0.698058097922038,-0.9607609478669095,0
64,-0.85522380315618,0.9432152559458162,-1.2000172452156765,1.397661662472875,-0.12367499973773886,-1.2028705420039008,-1.0102422403021878,-0.29442580346733066,-1.7383056867264608,-0.03572849543105486,0
65,-0.85522380315618,0.9432152559458162,-1.2000172452156765,1.397661662472875,-0.12367499973773886,-1.2028705420039008,-1.0102422403021878,-0.29442580346733066,-1.7383056867264608,-0.03572849543105486,0
66,-0.6880688497069687,-0.18796797443842467,-0.8928998731981944,-0.823595363578727,-0.27127015311864106,-0.5394362622040614,-0.9982109195396146,-0.2503109591712335,-0.6402665652106811,-1.1289486664916113,0
67,-1.189533710054603,0.8328559163961341,-1.0976447878765156,-0.7530792675135968,-0.3345252188533136,-1.013317890632518,-1.0102422403021878,-0.16208127057903726,-0.6402665652106811,-0.20391621405575663,0
68,0.31486087098829985,-1.2915613699352453,1.4616666456025014,-0.47101488325307594,-0.37669526267642855,0.9769849487669999,-0.9962056994125194,-0.8679187793166072,0.573355621727813,-0.20391621405575663,0
69,-0.40947726062494977,0.8328559163961341,-1.2000172452156765,-0.5415309793182062,-0.37669526267642855,-0.8237652392611354,-1.0102422403021878,-0.6032297135400185,1.4980201451095219,-0.37210393268045694,1
70,-0.576632214074161,0.4190083930848266,-1.0464585592069353,-0.5415309793182062,-0.3345252188533136,-0.16033095946129605,-1.0002161396667097,-0.6914594021322148,-0.8714326960561081,-1.2130425258039614,1
71,-0.576632214074161,0.6397270721841909,-0.2786651291632301,-0.4004987871879456,-0.08150495591462387,0.029221691910086618,-1.0102422403021878,-0.6914594021322148,-1.2181818923242493,-1.2130425258039614,0
72,-0.576632214074161,0.7500864117338725,-0.3298513578328105,-0.5415309793182062,-0.16584504356085358,0.12399801759577796,-1.0122474604292828,-0.7355742464283119,-1.2181818923242493,-1.2130425258039614,0
73,-0.24232230717573802,0.6673169070716115,-0.12510644315448907,-0.4004987871879456,-0.16584504356085358,-0.5394362622040614,-0.982169158522851,-0.7355742464283119,-0.9292242287674649,-1.4653241037410132,0
74,0.5377341422539141,-1.2915613699352453,1.3081079595937608,-0.11843440292742485,0.04500517555472113,1.0717612744526912,-0.9661273975060898,-0.8679187793166072,0.7467302198618829,-1.1289486664916113,0
75,0.0362692819062809,-0.7949443419616763,1.8199702462895642,-0.32998269112281536,0.023920153643163633,-0.728988913575444,-0.9621169572518973,0.279067172381944,-0.17793430351982598,-0.37210393268045694,0
76,0.0362692819062809,-0.7949443419616763,1.8199702462895642,-0.32998269112281536,0.023920153643163633,-0.728988913575444,-0.9621169572518973,0.279067172381944,-0.17793430351982598,-0.37210393268045694,0
77,-1.0780970744217953,1.2742932745948627,-1.4559483885635782,-0.18895049899255512,0.25585539467029583,-0.2551072851469874,-1.0022213597938048,0.19083748378974774,-0.8136411633447511,-0.20391621405575663,1
78,-1.1338153922381988,1.0811644303829189,-0.8417136445286141,-0.47101488325307594,-0.12367499973773886,-0.44465993651837005,-1.0182631208105684,-0.426770336355626,-0.9870157614788218,-0.708479369929859,0
79,-0.24232230717573802,0.39141855819740606,-0.43222381517197117,-0.823595363578727,-0.2501851312070836,0.9769849487669999,-0.9901900390312339,-1.3972969108697828,2.480476201202589,-1.5494179630533633,0
80,-1.4124069813202178,-0.5742256628623119,-0.43222381517197117,-0.7530792675135968,-0.4821203722342158,-1.297646867689592,-1.0182631208105684,-0.29442580346733066,-0.7558496306333943,-1.4653241037410132,0
81,-0.5209138962577574,-0.684585002411994,2.127087618307046,-0.5415309793182062,7.84646328283099,0.5031033203385433,-0.9861795987770436,-1.529641443758078,3.405140724584298,-1.2971363851163116,0
82,-0.7437871675233723,-0.2983273139881068,0.9498043589066981,-0.47101488325307594,-0.12367499973773886,0.40832699465285194,-0.9942004792854242,-0.5150000249478223,-0.698058097922038,-1.5494179630533633,0
83,-0.7995054853397764,0.6397270721841909,-0.12510644315448907,-0.6120470753833364,6.518106902402868,-0.06555463377560472,-0.9962056994125194,-1.3972969108697828,2.5960592666253017,-1.2971363851163116,0
84,-1.3566886635038142,-1.4019207094849275,1.0009905875762786,-0.6120470753833364,-0.4821203722342158,0.12399801759577796,-1.0162579006834733,-0.16208127057903726,0.515564089016456,-0.5402916513051572,1
85,-1.0223787566053912,-0.022428965113901425,-0.688154958519873,-0.32998269112281536,-0.3345252188533136,0.21877434328146927,-1.0122474604292828,-0.29442580346733066,-0.5824750324993242,-0.708479369929859,0
86,-0.07516735372652728,-0.3535069837629479,-0.022733985815328275,-0.5415309793182062,0.38236552613964087,0.3135506689671606,-0.9901900390312339,-2.4119383296800385,7.277173416245207,-0.8766670885545593,1
87,-0.576632214074161,-0.3535069837629479,-0.12510644315448907,-0.5415309793182062,-0.6297155256151182,-0.728988913575444,-1.0022213597938048,-0.38265549205952687,-0.29351736894253977,-1.1289486664916113,0
88,0.31486087098829985,-0.9053036815113581,0.7962456728979572,-0.4004987871879456,0.3191104604049683,1.6404192285668393,-0.9781587182686607,-1.485526599461979,3.0583915283161565,-1.2130425258039614,0
89,-0.9666604387889877,0.3638287233099855,-1.0464585592069353,-0.6120470753833364,-0.3345252188533136,-0.8237652392611354,-0.9781587182686607,0.014378106605355248,-0.9292242287674649,-1.6335118223657137,0
90,-0.46519557844135334,-0.18796797443842467,-0.12510644315448907,-0.5415309793182062,-0.27127015311864106,2.39862983405237,-1.0062318000479975,-1.088493000797097,-0.8714326960561081,-1.2130425258039614,0
91,-0.07516735372652728,-0.3535069837629479,-0.022733985815328275,-0.5415309793182062,0.38236552613964087,0.3135506689671606,-0.9901900390312339,-2.4119383296800385,7.277173416245207,-0.8766670885545593,1
92,-0.07516735372652728,-0.3535069837629479,0.028452242854251835,-0.47101488325307594,0.38236552613964087,0.21877434328146927,-0.9901900390312339,-2.4119383296800385,7.450548014379276,-0.9607609478669095,0
93,-0.576632214074161,-0.3535069837629479,-0.12510644315448907,-0.5415309793182062,-0.6297155256151182,-0.728988913575444,-1.0022213597938048,-0.38265549205952687,-0.29351736894253977,-1.1289486664916113,0
94,-2.0810267951170633,2.571015514303627,-1.2512034738852567,-0.8941114596438573,-0.9881608981115955,2.3038535083666787,-1.058367523352476,1.2054789026000037,-1.2181818923242493,-0.37210393268045694,0
95,-2.2481817485662745,0.25346938376030337,-0.5857825011807122,-0.25946659505768543,-0.7140556132613481,0.029221691910086618,-1.0703988441150492,1.6466273455609848,-0.5246834997879674,1.646148690815954,1
96,-1.0780970744217953,1.2191136048200217,-1.4559483885635782,0.23414607739822624,0.21368535084718085,-0.8237652392611354,-1.0042265799209,-0.11796642628293814,-0.7558496306333943,-0.20391621405575663,0
97,-0.9666604387889877,-0.2983273139881068,-0.17629267182406946,-0.47101488325307594,-0.4610353503226583,-1.297646867689592,-1.0082370201750925,-1.0002633122049007,-0.35130890165389667,-1.4653241037410132,0
98,-0.6323505318905651,1.9088594770055345,-1.1488310165460962,-0.11843440292742485,-0.27127015311864106,-1.1080942163182095,-1.0002161396667097,-0.38265549205952687,-0.7558496306333943,-0.9607609478669095,0
99,-0.3537589428085462,-0.050018800001321966,-0.534596272511132,-0.5415309793182062,-0.2501851312070836,-0.3498836108326787,-0.9901900390312339,-0.779689090724411,-0.5824750324993242,-1.6335118223657137,1
100,-0.24232230717573802,0.30864905353514444,0.07963847152383223,-0.4004987871879456,-0.16584504356085358,-0.5394362622040614,-0.9901900390312339,-0.33854064776342974,-0.46689196707661046,-0.6243855106175089,1
101,-0.5209138962577574,-0.2983273139881068,0.07963847152383223,-0.5415309793182062,-0.3556102407648711,-0.8237652392611354,-1.0162579006834733,-0.7355742464283119,-0.7558496306333943,-0.4561977919928071,1
102,-0.3537589428085462,-0.050018800001321966,-0.534596272511132,-0.5415309793182062,-0.2501851312070836,-0.3498836108326787,-0.9901900390312339,-0.779689090724411,-0.5824750324993242,-1.6335118223657137,1
103,-0.3537589428085462,0.11552020932320066,-0.3298513578328105,-0.4004987871879456,-0.31344019694175607,-0.44465993651837005,-1.0002161396667097,-0.8238039350205082,-1.0448072941901787,-1.4653241037410132,0
104,-0.85522380315618,-0.3535069837629479,-0.22747890049364985,-0.32998269112281536,-0.4610353503226583,-1.1080942163182095,-1.014252680556378,-0.6473445578361157,-1.2181818923242493,-1.2971363851163116,0
105,-0.3537589428085462,0.11552020932320066,-0.3298513578328105,-0.4004987871879456,-0.31344019694175607,-0.44465993651837005,-1.0002161396667097,-0.8238039350205082,-1.0448072941901787,-1.4653241037410132,0
106,-0.5209138962577574,-0.7949443419616763,2.0247151609678857,-0.6825631714484666,7.909718348565662,0.12399801759577796,-0.9881848189041388,-1.7502156652385679,3.578515322718369,-1.3812302444286617,0
107,-1.4124069813202178,0.4190083930848266,0.13082470019341264,-0.6825631714484666,-0.08150495591462387,-0.16033095946129605,-0.9962056994125194,-0.073851581986841,0.573355621727813,-1.3812302444286617,0
108,-0.40947726062494977,-1.2363817001604043,1.2569217309241805,-0.11843440292742485,-0.018249890179951364,0.12399801759577796,-0.982169158522851,-0.47088518065172313,0.6311471544391698,-1.1289486664916113,1
109,-0.3537589428085462,1.2742932745948627,1.2057355022546001,-0.47101488325307594,0.6353857890783305,1.9247482056239134,-0.9962056994125194,-1.176722689389293,-0.004559705385755956,-1.3812302444286617,0
110,-0.5209138962577574,0.032750704660939656,-0.48341004384155156,-0.6120470753833364,0.25585539467029583,-0.44465993651837005,-1.0062318000479975,-1.2649523779814893,1.3824370796868088,-1.2130425258039614,0
111,-0.18660398935933445,0.3638287233099855,-0.9952723305373551,-0.32998269112281536,-0.16584504356085358,-0.5394362622040614,-1.0062318000479975,-1.4414117551658818,-0.17793430351982598,-0.9607609478669095,0
112,-0.18660398935933445,0.25346938376030337,-0.9440861018677746,-0.32998269112281536,-0.14476002164929608,-0.2551072851469874,-1.0062318000479975,-1.4414117551658818,-0.17793430351982598,-0.9607609478669095,0
113,0.7606074135195295,-1.3467410397100865,0.7962456728979572,-0.25946659505768543,-0.2501851312070836,0.5031033203385433,-0.9581065169977069,-0.6914594021322148,-0.1201427708084691,-1.0448548071792612,1
114,-0.5209138962577574,0.032750704660939656,-0.48341004384155156,-0.6120470753833364,0.25585539467029583,-0.44465993651837005,-1.0062318000479975,-1.2649523779814893,1.3824370796868088,-1.2130425258039614,0
115,0.3705791888047034,-0.850124011736517,0.13082470019341264,-0.32998269112281536,-0.03933491209150886,-0.3498836108326787,-1.0022213597938048,-1.7943305095346669,-0.35130890165389667,-0.37210393268045694,1
116,-0.24232230717573802,-0.0776086348887425,-0.022733985815328275,-0.5415309793182062,-0.31344019694175607,-0.5394362622040614,-0.9781587182686607,-0.38265549205952687,-0.46689196707661046,-0.7925732292422092,1
117,-0.5209138962577574,0.032750704660939656,-0.8417136445286141,-0.47101488325307594,-0.20801508738397062,-0.9185415649468267,-0.9942004792854242,-0.47088518065172313,-1.1025988269015357,-1.2971363851163116,1
118,0.0362692819062809,-0.022428965113901425,-1.2512034738852567,-0.32998269112281536,0.572130723343658,-0.2551072851469874,-1.0102422403021878,-1.176722689389293,-0.5246834997879674,-0.03572849543105486,1
119,-0.9666604387889877,0.7500864117338725,-1.0464585592069353,-0.6120470753833364,0.10826024128939364,0.5031033203385433,-1.0162579006834733,-0.6032297135400185,-0.8714326960561081,-1.4653241037410132,1
120,-0.7995054853397764,2.846913863177832,-0.9952723305373551,-0.6825631714484666,1.8161470161255493,-0.6342125878897527,-1.0102422403021878,-0.779689090724411,-0.698058097922038,-1.6335118223657137,0
121,0.0362692819062809,-0.022428965113901425,-1.2512034738852567,-0.32998269112281536,0.572130723343658,-0.2551072851469874,-1.0102422403021878,-1.176722689389293,-0.5246834997879674,-0.03572849543105486,1
122,-0.7995054853397764,0.777676246621293,-1.4559483885635782,-0.11843440292742485,-0.3556102407648711,-1.297646867689592,-0.9741482780144705,0.05849295090145435,-0.9870157614788218,-1.4653241037410132,0
123,-0.40947726062494977,0.8604457512835546,-1.4559483885635782,-0.04791830686229458,-0.2501851312070836,-0.5394362622040614,-0.982169158522851,-0.16208127057903726,-0.9292242287674649,-1.2130425258039614,0
124,-0.5209138962577574,-0.2983273139881068,-0.5857825011807122,-0.7530792675135968,-0.20801508738397062,0.40832699465285194,-1.014252680556378,-0.38265549205952687,-1.2181818923242493,-1.2130425258039614,0
125,0.14770591753908807,0.3638287233099855,-1.2512034738852567,-0.5415309793182062,1.14142631495571,0.9769849487669999,-0.9661273975060898,-1.3972969108697828,0.05323182732560093,-1.2971363851163116,0
126,-0.2980406249921426,4.281585277323699,-1.4559483885635782,-0.6825631714484666,-0.22910010929552607,-1.297646867689592,-1.0062318000479975,0.2349523280858449,-1.1603903596128924,-0.03572849543105486,0
127,-0.3537589428085462,4.281585277323699,-1.4559483885635782,-0.6120470753833364,-0.20801508738397062,-1.297646867689592,-1.0062318000479975,0.279067172381944,-1.2181818923242493,-0.03572849543105486,0
128,-0.40947726062494977,0.19828971398546227,-0.6369687298502926,-0.6120470753833364,-0.5664604598804458,-1.297646867689592,-1.0102422403021878,-0.2503109591712335,1.324645546975452,-0.37210393268045694,1
129,-1.4681252991366218,-0.9604833512861992,-0.688154958519873,-0.6120470753833364,-0.41886530649954357,-1.013317890632518,-1.024278781191854,-0.2503109591712335,-0.698058097922038,-1.2971363851163116,0
130,-0.40947726062494977,1.0535745954954985,1.4104804169329217,-0.47101488325307594,0.5510457014321005,1.261313925824074,-0.9982109195396146,-1.0443781565009977,-0.17793430351982598,-1.2971363851163116,0
131,-1.7467168882186408,-0.2983273139881068,-0.9952723305373551,-0.25946659505768543,-0.9038208104653654,0.029221691910086618,-1.0603727434795711,0.6761007710468261,-0.35130890165389667,1.730242550128304,0
132,-1.7467168882186408,-0.2983273139881068,-0.9952723305373551,-0.25946659505768543,-0.9038208104653654,0.029221691910086618,-1.0603727434795711,0.6761007710468261,-0.35130890165389667,1.730242550128304,0
133,-1.189533710054603,-0.2983273139881068,-1.4047621598939979,-0.823595363578727,-0.6718855694382333,0.029221691910086618,-1.0302944415731417,-0.33854064776342974,-0.6402665652106811,-0.9607609478669095,1
134,-0.46519557844135334,2.681374853853309,-1.2000172452156765,-0.32998269112281536,-0.16584504356085358,-0.3498836108326787,-1.0162579006834733,-1.132607845093194,-0.8136411633447511,-0.8766670885545593,1
135,-0.18660398935933445,1.0535745954954985,-0.8928998731981944,-0.5415309793182062,-0.03933491209150886,-0.06555463377560472,-1.0042265799209,-1.2649523779814893,0.7467302198618829,-1.1289486664916113,0
136,-0.24232230717573802,0.8880355861709752,-0.688154958519873,-0.6120470753833364,-0.06041993400306637,-0.6342125878897527,-0.9982109195396146,-1.088493000797097,0.45777255630509917,-1.2130425258039614,0
